"Content,Label"
"ഷൈൻ സിമ്പിൾ മാൻ ആണ്  അല്ലെങ്കിലും തുറന്ന മനസ്സുള്ള ആളുകളെ ഇക്കാലത്തു ആർക്കും കണ്ണിൽ പിടിക്കില്ലല്ലോ  ഞങ്ങടെ ഒക്കെ ഫുൾ സപ്പോർട്ട് ഉണ്ടാകും,neutral"
"ഇഞ്ചി പിഴിഞ്ഞ് എടുക്കും,neutral"
"നീയൊക്കെ എന്തൊക്കെ  പറഞ്ഞാലും തോൽപിക്കാനാവില്ല മക്കളെ,neutral"
"മലയാളി,neutral"
"പടം കണ്ടുകഴിഞ്ഞാൽ മനസിലാവും,neutral"
"പാവം,neutral"
"പാവം,neutral"
"ചേട്ടനും നാലു പെങ്ങൾ,neutral"
"ചേട്ടനും നാലു പെങ്ങൾ,neutral"
"അല്ലേലും തെറ്റുകൾ കണ്ട് അഭിപ്രായങ്ങൾ പറയുന്ന എല്ലാവർക്കും ചിലപ്പോൾ  സമൂഹത്തിൽ ഒരു വിലപോലും ഉണ്ടാവില്ല അതാണൂ സത്യം മലയാളി എന്നും മലയാളി തന്നെ ഒരാളെ   ചെയ്യുന്നതിനു  മുൻപ് അയാളെ കുറച്ചു നന്നായി അറിഞ്ഞിരിക്കണം,neutral"
"സ്ലീവാച്ചോ നിന്റെ ആക്രന്തം ഒക്കെ മാറിയോ,neutral"
"പത്തുകോടി  രൂപ,neutral"
"കാശും സമയവും ആവശ്യത്തിലധികം ഉള്ളവർക്കു,neutral"
"എന്നതിന് പകരം      എന്ന് പറയേണ്ടിവരും,neutral"
"ഡാർക്ക് ഷേഡ്,neutral"
"ചേട്ടാ ചേട്ടന്റെതായ രീതിയിൽ അവതരിപ്പിച്ച നല്ല ഒരു അൺബോക്സിങ്ങ് വീഡിയോ തന്നെ ആണ്പിന്നെ കുറച്ച് തെറ്റൊക്കെ സംഭവിക്കാത്തതായി ആരും ഇല്ലാലോ,neutral"
"സംസാരങ്ങൾ സത്യ സന്ധമാണെന്ന് ഷൈനിന്റെ വാക്കുകളിൽ നിന്ന് മനസ്സിലാകുന്നുണ്ട്,neutral"
"എന്തായാലും,neutral"
"നല്ല കഴിവുള്ളനടനാണ് ഷൈൻ അവനെഒതുക്കാനുള്ള ഗൂഢാലോചനയാണ്  അന്യഭാഷയിൽ പോയാൽതിരിഞ്ഞു നോക്കേണ്ടി വരില്ല  അവന്റെ ഉപ്പ അഭിയേയും ഒതുക്കിയതാണ്,neutral"
"എന്തിയെ  പറഞ്ഞവരോക്കെ,neutral"
"ഇന്നലേം കണ്ടു ഇന്നും കണ്ടു,neutral"
"ബ്രാൻഡും ഡിസ്പ്ലേ ക്ലാരിറ്റിയും നോക്കുവാണേൽ സാംസങ് തന്നെയാണ് ബെസ്റ്റ്  ഒരു രക്ഷയും ഇല്ലാത്ത പൊളി ഐറ്റമാണ് റീസൈൽ വാല്യൂ ഉം ഉണ്ട് പിന്നെ  നല്ല  ബ്രാൻഡ് തന്നെയാണ് പക്ഷെ രൂപ കൊടുത്തു വാങ്ങിയാൽ  ദിവസം കഴിഞ്ഞു വിൽക്കേണ്ടി വന്നാൽ റേറ്റ് വളരെ കുറയും കാരണം  ദിവസം കഴിഞ്ഞു   കമ്പനി തന്നെ ഫോണിന്റെ റേറ്റ് കുറച്ചു വിൽക്കും ബ്രാൻഡഡ് ഐറ്റം വാങ്ങുന്നതാണ് എപ്പോഴും നല്ലത് സാംസങ് എപ്പോഴും അവരുടെ മാർക്കറ്റ് വാല്യൂ ഇടിയാതെ നോക്കുന്ന കമ്പനി ആണ് നാളെ അവർ ഇറക്കുന്ന ഏതേലും ഫോണിന് കംപ്ലയിന്റ് ഉണ്ടേൽ തിരിചെടുത് കുറ്റം സമ്മതിക്കും ചിലപ്പോൾ  പുതിയത് നല്കുകയും ചെയ്യുന്ന ബ്രാൻഡ് ആണ്  യെ കുറ്റം പറഞ്ഞതല്ല നല്ല ഫോൺ തന്നെയാണ് അവരുടേത് പക്ഷെ റീസൈൽ വാല്യൂ കുറവാണ് ബിൽഡ് ക്യോളിറ്റി യും സംശയം ആണ് ഡിസ്പ്ലേ യും അത്ര പോരാ,neutral"
"ദ ക്യു എക്‌സ്‌ക്ലുസിവ് ഇന്റര്‍വ്യൂ  ക്യു ഒറിജിനല്‍ ഡോക്യുമെന്ററി  വീഡിയോകള്‍ ഇവിടെ കാണാം,neutral"
"കുഞ്ഞാറ്റ,neutral"
"ക്ലാര,neutral"
"പടം ഞാൻ കണ്ടു     ടിവിയിൽ വരുമ്പോൾ കാണുന്നതാണ് നല്ലത്,neutral"
"ഇത് പോലുള്ള സിനിമ ഇന്ന് എവിടെ അതും സ്വപ്നങ്ങങ്ങളിൽ മാത്രം,neutral"
"സത്യം അറിയാൻ  ചെയുന്നു എന്നിട്ട് പ്രതികരിക്കാം,neutral"
"പടം,neutral"
"ഇന്ദ്രൻസ് ജനാർദനൻ,neutral"
"കുറച്ചു വിവരമുള്ള പോലെ സംസാരിക്കൂ ഇന്നത്തെ മലയാളത്തിൽ ഒരു സിനിമ എടുക്കുന്നതിൽ മിനിമം   കോടിയിൽ പുറത്ത് ആകും ഗാനഗന്ധർവ്വൻ എന്ന സിനിമ  കോടി ബഡ്ജറ്റിൽ ആയിരുന്നു  അപ്പോൾ ഇത്രയും ആർട്ടിസ്റ്റുകളും സെറ്റും ഉൾക്കൊള്ളുന്ന സിനിമ എങ്ങനെയാണ് മണ്ടാ  കോടിയിൽ തീർക്കുന്നത്,neutral"
"റേറ്റ് കൂടി നോക്കണം,neutral"
"ഹായ് ബ്രോ,neutral"
"സ്‌ഫടികം,neutral"
"സ്‌ഫടികം,neutral"
"ബ്രോ ഇത് ഒരു   വീഡിയോ അല്ല ഞാൻ ഒരു മൊബൈൽ എടുത്തപ്പോൾ അത് നിങ്ങളെക്കൂടി കാണിക്കാം എന്നുവെച്ചു ചെയ്തതാണ്,neutral"
"എനിക്കൊന്ന് അമ്പലത്തിൽ പോണം,neutral"
"കാക്ക കീ കാ മല്ലയ്യാ,neutral"
"മറുനാടന്‍,neutral"
"ഒരു ദുരന്ത റിവ്യൂ  ആണല്ലോ  ഞാൻ പടം കണ്ടു നന്നായി ഇഷ്ടപ്പെട്ടു,neutral"
"തിയേറ്ററിൽ തന്നെ പോയ് ഇന്ന് സിനിമ കണ്ടു സിനിമ ആവറേജ് ഉണ്ട്,neutral"
"ദിലീപിന്റെ  മുൻപുള്ള നല്ല സിനിമകൾ പറയാമോ,neutral"
"ക്യാ ഹുവ  രമണൻ തേര വാദാ കലങ്ങാത്തവർക്ക്ക്യാ ഹുവ  തേരാ വാദാ  ഹോ കസംഒരു ഹിന്ദി പാട്ടിന്റെ വരികളാണ്,neutral"
"ബിന്ദു പണിക്കർ,neutral"
"വിഷ്ണു ലോകം  മൂവി ഒന്ന് അപ്‌ലോഡ് ചെയുവോ,neutral"
"ചേട്ടാ ഇ ഫോൺ എത്ര രൂപ,neutral"
"മൂവീ,neutral"
"മൂവീ,neutral"
"അച്ചുതൻ പയ്യന്റെ പേര്,neutral"
"എന്ന് സ്വന്തം ലാലപ്പൻ പാൻ,neutral"
"ചെറിയ ഉള്ളി  ആണു,neutral"
"ഇവിടെ സ്‌ഥലം,neutral"
"ഈ സിനിമയിൽ പല സ്ഥലങ്ങളിലും ഡയറക്ഷൻ്റെപോരായ്മ എടുത്ത അറിയാൻ സാധിക്കുന്നു എന്നാൽ ക്ലൈമാക്സ് അത്യുഗ്രൻ ഒരിക്കലും പ്രതീക്ഷിക്കാത്ത ഒരു ക്ലൈമാക്സ്,neutral"
"മയക്കുമരുന്ന്,neutral"
"പയന്റെ പേര് അശ്വിൻ തോമസ് അഹമദ്‌കുടി,neutral"
"അമ്മയും  അമ്മേടെ  നായരും  ഫെഫ്ക യും  കൂടി  കീറി  വിട്ട  ചീട്ടുകളിൽ  ഒരാളാവരുത്  നീ   നീ  അബി  യുടെ മകനാണ്,neutral"
"ഉണ്ടെങ്കിൽ,neutral"
"സിനിമ,neutral"
"പുതിയ പ്രിത്വിരാജ്,neutral"
"ജഗതി ചേട്ടൻ,neutral"
"ഓഗസ്റ്,neutral"
"ൽ കാണുന്നവരുണ്ടോ എന്ന് ചോദിക്കുന്നവൻ ഇവിടെ വന്നില്ലെ,neutral"
"ഇവനെ,neutral"
"എനിക്ക് ചപ്പാത്തി നഹീ നഹി,neutral"
"ഇല്ലേ,neutral"
"വിഷ്ണു,neutral"
"ഞാനും,neutral"
"ആട് തോമ,neutral"
"പയ്യന്റെ പേര് അച്യുതൻ,neutral"
"ഇ ഉണ്ണി അല്ലെ അ ഉണ്ണി,neutral"
"ഒടിയൻ,neutral"
"മുതലാളി ഞാനും,neutral"
"പുതുവയോ,neutral"
"മണിക്ക്   ചെയ്യാൻ വിജയ് ഉണ്ട് കേരളത്തിൽ,neutral"
"ലൂസിഫർ,neutral"
"അവൻ എന്തും ആയ്കോട്ടെ,neutral"
"അവൻ എന്തും ആയ്കോട്ടെ,neutral"
"പ്രമുഖ  മാർ പിന്നിൽ പക്ഷെ ചെക്കൻ വിടുമോ,neutral"
"ഒ പി ഒളശ,neutral"
"മനഃപൂർവം അല്ലല്ലോ ഭായ്,neutral"
"ഇവനെ അങ്ങനെ ഒന്നും ഇവന്മാർക്ക് ഒതുക്കാൻ പറ്റൂല്ല  ഇവൻ പുലിയാണ് അതാണ്‌ എലികൾക്കു കഞ്ചാവ് ആണെന്നു തോനുന്നു,neutral"
"അഞ്ചാം പാതിരഅഞ്ചാം പാതിര അഞ്ചാം പാതിര,neutral"
"കാണുന്നവർ,neutral"
"ഓ സോറി നീ മമ്മൂട്ടിയുടെ മകനാണല്ലേ സ്കൂൾ രേഖകളിലും അങ്ങനെ തന്നെയാണോ,neutral"
"വരും എന്താ,neutral"
"എന്ത് ചോർച്ച,neutral"
"പത്തിൽ  കൊടുത്താൽ കറക്റ്റ് ആണ് മന്സൂന് മീഡിയക്ക് വേണ്ടി വെയ്റ്റിംഗ് അയാൾ കറക്റ്റ് ആണ്,neutral"
"ഷെയിൻ ആദ്യമായി വെളിവോടെ സംസാരിക്കുന്നത് കണ്ടു കഞ്ചാവ് പേര് വീണപ്പോൾ ഇവൻ നിർത്തി എന്ന് തോന്നുന്നു,neutral"
"ജബൻ,neutral"
"പേ ഇല്ലാ തവനെ പേ ഉണ്ടെന്ന് പറഞ്ഞു തല്ലി കൊല്ലുക അതാണ് ഇവിടെ നട കുന്നാഥ്‌  അവനെ കഞ്ചാവ് എന്ന് പറഞ്ഞു   ചെയ്യുക   ന്നല്ല കള്ളി      പക്ഷെ   പ്രൊഡ്യൂസർ സർ മാരെ നിങ്ങൾക് ആള് മാറി പോയി      തന്റെ തന്ത അല്ല   ന്റെ തന്ത   ന്നി പ്വോളിക്ക് മുത്തേ യൂത്ത് ഉണ്ട് കൂടെ   നമ്മളങ് ഹോളിവുഡ് ഇൽ പോയി         ന്റെ  റോൾ  ചെയ്യൂ,neutral"
"മുരുഗൻ ഇപ്പോഴും അവിടെ തന്നെ ഉണ്ട് മക്കളേ,neutral"
"പീഡന കേസിൽ പ്രതിയായ ദിലീപിനെ വിലക്കിയിട്ടില്ല എന്ന കാര്യം പലരും ഇവിടെ പറയുമ്പോൾ ആ കേസ് ഇതുവരെ തെളിയിച്ചിട്ടില്ല അതുകൊണ്ടാണ് വിലക്കില്ലാത്തത് എന്ന് മറ്റു ചിലർഅപ്പോൾ ഈ ഷൈൻന്റെ കാര്യം ഇതുവരെ തെളിഞ്ഞിട്ടുണ്ടോ അങ്ങനെ തെളിയിച്ചിട്ടില്ലാതെ എന്തിനാണ് വിലക്കിയിരിക്കുന്നത്കുറച്ച് ഇന്റർവ്യൂ കളിലും പത്ര സമ്മേളനങ്ങളിലും വെറും ആരോപണങ്ങൾ ഉന്നയിക്കാതെ സത്യമാണെങ്കിൽ തെളിവുകൾ സഹിതം കാണിച്ചിട്ട് വിലക്കട്ടെ എന്നിട്ടാവമല്ലോ ഈ പ്രഹസനങ്ങൾ ഒക്കെ,neutral"
"ഷൈനോടൊപ്പം,neutral"
"നമ്മളെന്നും ഇതുപോലെ  പ്രേമിക്കാൻ ആരുമില്ലല്ലോ ദൈവമേ,neutral"
"മണിക്കൂറും അലക്കി കൊണ്ടിരിക്കുന്ന ഞാൻ കൈകഴുകാൻ അതും ഇതും തിന്നാനായിട്ട്,neutral"
"അവൻ മാത്രം  ചെയ്യുന്ന കമ്പ്യൂട്ടർ,neutral"
"അല്ലെങ്കിലും ഇപ്പോൾ    ആയിട്ടുള്ള ന്യൂജൻ പിള്ളേരുടെ    ഇങ്ങനെയാണ അവർ പറയുന്നത് സാധാരണക്കാർക്ക് മനസ്സിലാവില്ല  ആയിട്ട് പ്രതികരിക്കും എങ്കിലും ശരിക്കും ഉള്ളുകൊണ്ട് പാവങ്ങളാണ്,neutral"
"ചട്ടമ്പിനാട്,neutral"
"ജോലിക്ക് പോയ ഞാൻ മൊതലാളിയെ പറ്റിച്ച് പെരിന്തൽമണ്ണ സംഗീതയിൽ പോയി കണ്ടു എന്റെ പണി പോയി,neutral"
"ബുള്ളറ്റ് ഏത് മോഡൽ,neutral"
"വേറെ ചാനെൽ ഉണ്ടോ,neutral"
"ശരിയാക്കാം,neutral"
"ലക്ഷം   ലക്ഷം   ലക്ഷം സവാള കിലോ    പേടിച്ചില്ലേ,neutral"
"മോഹൻലാൽപടം മാത്രം അഭിപ്രായം പറഞ്ഞമദി,neutral"
"പക്ഷെ ബ്രോ ഇത്രേം ഫീച്ചേർസ് ഉള്ള സാംസങ് മൊബൈൽ നല്ല വിലവരും,neutral"
"ഇന്നെലെ വരെ ഷെയ്ൻ നെ  എന്തോ ദേഷ്യം ഉണ്ടാരുന്നു പക്ഷേ ഇവൻ സത്യം ആണ് പറയുന്നത് അത് കേട്ടാൽ അറിയാം  സിനിമയിൽ ഒരുപാടു വേറെ കളികൾ നടക്കുന്നുണ്ട് പയ്യനെ വെറുതെ     കഞ്ചാവ് എന്നൊക്കെ പറഞ്ഞു മോശമായി ചിത്രീകരിച്ചു  അത് എന്തും ആയിക്കോട്ടെ  ബാക്കി ഉള്ളവർ അത്ര മാന്യന്മാർ അല്ലല്ലോ,neutral"
"പൃഥ്‌വിരാജ് നെയും ആദ്യം ഒതുക്കാൻ നോക്കിയതാ  ഒതുങ്ങിയില്ല ഇപ്പൊ ഇവനെയും നട്ടെല്ലുള്ള ഒരുത്തനും ഒതുങ്ങില്ല,neutral"
"നിർമ്മാതാക്കൾ കുറെ ഉണ്ടാക്കാൻ നിക്കല്ലേ,neutral"
"അതിനല്ലേ കൂടെ ഒരു വടി,neutral"
"ഇത്തിരി ബുദ്ധിപരമായിട്ടൊ ഫിലോസോഫിക്കൽ ആയിട്ടോ എന്തെങ്കിലും പറഞ്ഞാൽ അപ്പൊ കഞ്ചാവ്വാക്കുന്ന ആൾക്കാരാണ് ഇപ്പൊ ഇവിടെ ഉള്ളത് കൗമുദി ചാനലിലെ ഇന്റർവ്യൂവിന് ശേഷം ഏതോ ചാനലിൽ ഒരു ഇന്റർവ്യൂ ഉണ്ടായിരുന്നുഒരുപാട് നല്ല നിലപാടുകളും കാഴ്ചപ്പാടുകളും ഉള്ള ആളാണെന്ന് അതിൽ നിന്ന് മനസിലായിപുള്ളി പറയുന്നത് ഉൾകൊള്ളാൻ പറ്റാത്തവരാണ്  കഞ്ചാവാണെന്നു പറഞ്ഞു നടക്കുന്നത് എന്നു തോന്നുന്നു,neutral"
"മാസ്സ് ആകാത്ത സ്ഥിതിക്ക് ഇനിയിപ്പോ ഒന്നും നോക്കണ്ട മലയാള ചരിത്രത്തിലെ ഇക്കാന്റെ മറ്റൊരു  ക്ലാസ് ചിത്രം എന്ന് പറഞ്ഞു നടക്കാം,neutral"
