"Content,Label"
"രമണൻ,neutral"
"എന്റെ ഫ്ലാസ്ക്,neutral"
"ഇൽ നിന്നാണ് എടുക്കുന്നത് എങ്കിൽ  വല്യ മെച്ചം ഇല്ല  ഒന്നാമത്തെ കൊറച്ചു യൂസ് കഴിയുമ്പോ സ്‌ക്രീൻ ബ്ലീഡ് ആവുന്നുണ്ട് സോഫ്റ്റ്‌വെയർ പ്രോബ്ലെംസ് ഉണ്ട് അതെ റെയ്ഞ്ചിൽ ഫ്ലിപ്കാർട്ടിൽ വിൽക്കുന്ന   ആണ്  രൂപയുടെ അടിയിൽ മേടിക്കാവുന്ന ഏറ്റവും മികച്ച ഫോൺ,neutral"
"ഇൽ നിന്നാണ് എടുക്കുന്നത് എങ്കിൽ  വല്യ മെച്ചം ഇല്ല  ഒന്നാമത്തെ കൊറച്ചു യൂസ് കഴിയുമ്പോ സ്‌ക്രീൻ ബ്ലീഡ് ആവുന്നുണ്ട് സോഫ്റ്റ്‌വെയർ പ്രോബ്ലെംസ് ഉണ്ട് അതെ റെയ്ഞ്ചിൽ ഫ്ലിപ്കാർട്ടിൽ വിൽക്കുന്ന   ആണ്  രൂപയുടെ അടിയിൽ മേടിക്കാവുന്ന ഏറ്റവും മികച്ച ഫോൺ,neutral"
"ചേട്ടാ പാചകം മതി,neutral"
"എന്തെക്കെ ആയാലും ചിയാൻ വിക്രമിന്റെ കൂടെ  ചെയ്യണം അവരുടെ അടുത്ത പ്ലാൻ അത് തടയൽ ആയിരിക്കും ജോബി    അതോണ്ട് അവന്മാർ ഇതിലും     ഒപ്പം നിന്ന് കാലുവരില്ല തമിഴന്  മാര് പിന്നെ വിക്രം ഉണ്ടല്ലോ ആളുടെ   മകൻ അല്ലെ ഷെയിൻ മച്ചാൻ ആഹ്ഹ് സ്നേഹം ഉണ്ടാക്കും വിക്രത്തിനു അതോണ്ട് മോനെ ൻ  ജോബി മലയാളികളുടെ ജന്മസിദ്ധമായ ആഹ്ഹ് കുത്തിതിരിപു  കൊണ്ട് ചെന്നേക്കല്ലേ വിക്രം തല അടിച്ചു ഓട്ടയാക്കും നീ ശ്രെധിച്ചോ ചെക്കൻ തമിഴ്ലും  വേരുറപ്പിക്കും അതിന്റ കുശുമ്പഉം ഉണ്ട് ജോബി മോനും ടീമിനും പിന്നെ ഏതോ ഒരു ശക്തി കൂടി ഉണ്ട് പ്രകൃതി അത് തെളിയിലും,neutral"
"അല്പം ദുഖവും  അല്പം  സന്തോഷവും തന്ന സിനിമ,neutral"
"അല്പം ദുഖവും  അല്പം  സന്തോഷവും തന്ന സിനിമ,neutral"
"അപ്പൊ  താനും ഒരു പ്രൊഡ്യൂസർ ആവാനാണ് സാധ്യത,neutral"
"അതിന് മമ്മൂക്ക എന്ത്‌ പിഴച്ചു,neutral"
"ഷെയിൻ  നിന്റെ   കഥ സിനിമ  ആകാം,neutral"
"തർക്കംചർച്ച,neutral"
"എപ്പോഴും   ആയിരിക്കും  യില്‍ ആണ് അവർ വില കുറവ് പിടിക്കുന്നത് പിന്നെ     അല്ലെങ്കിൽ തന്നെ പകുതി രസം പോയി,neutral"
"മീശക്കാരൻ കേശു,neutral"
"മൈലാഞ്ചിയാ,neutral"
"സത്യസന്ധമായൊരു തുറന്നുപറച്ചിൽ സിനിമയ്ക്കുള്ളിലെ അന്തർനാടകങ്ങളിൽ  അന്തംവിട്ടുനിൽക്കുന്നൊരു ചെറുപ്പക്കാരൻ പ്രേക്ഷകർ നിങ്ങൾക്കൊപ്പമുണ്ട്   സത്യസന്ധതയും നേരും നെറിയും തന്റേടവും കൈവിടാതിരിക്കുക   വിലക്കിയവർ തന്നെ പരവതാനി വിരിക്കും,neutral"
"കൂടത്തായിയിൽ ജോളി കൊന്ന ആൾക്കാരുടെ ആത്മാക്കൾ അലഞ്ഞു തിരിഞ്ഞു നടക്കുന്നു   വാളയാർ പെൺകുട്ടികളുടെ ഘാതകർ എവിടെ    പെരുമ്പാവൂരിൽ ഒരു പെണ്ണിനെ ഏതോ ഒരു കഞ്ചാവ് മൃഗീയമായി കൊന്നു     വില ഇതൊക്കെയാണ് മലയാളികളുടെ വാർത്തകൾ സാദാരണക്കാരന്റെ ജീവിതത്തെ ബാധിക്കുന്ന കാര്യങ്ങൾ അല്ലാതെ ഷൈൻ നിഗം തല മൊട്ടയടിച്ചതല്ല,neutral"
"നമ്മടെ ചാനൽ ഒന്ന്  ചെയ്യണേ അതിൽ ഉള്ള  കാണു ആദ്യ  ആണ് ഒന്ന്  ചെയ്യണേ,neutral"
"ടാ തായോ ളി  നിന്റെ വീട്ടിലെ  തലമുറ മുൻപുള്ളവരെ പറ്റി അന്വേഷിക്ക്  ആര് ആർക്കുകൂട്ടിക്കൊടുത്ത വകയിലാണ് നി ഉണ്ടായതെന്ന് നിനക്കു തന്നെ മനസിലാകും  അല്ലാതെ അറബി നേരിട്ടു വന്ന് ഓത്തിറക്കിയ തൊന്നുമല്ലല്ലോ നിന്നെ,neutral"
"ധന്യാ തിയറ്ററില് ഞാ൯ കണ്ട സിനിമ,neutral"
"ആരാ പറഞ്ഞെ ഇവന് സംസാരിക്കാൻ അറിയില്ല എന്ന് പറഞ്ഞത് ഇതൊക്കെ മുന്നേ പറഞ്ഞാൽ പോരെ  സോഷ്യൽ മീഡിയയിൽ കിടന്നു കോപ്രായം കാണിക്കാൻ നിക്കാതെ,neutral"
"ഇതിലെ പോലീസ് സ്റ്റേഷൻനിലെ സിനിൽ അഭിനയിക്കുന്ന  യുടെ  അറിയാമോ,neutral"
"വാണേട്ടൻ ടാ,neutral"
"നീ,neutral"
"സ്ത്രീ ധനം മൂവി   പ്ലീസ്,neutral"
"അന്നും ഇന്നും എന്നും,neutral"
"ബിരിയാണി ഉണ്ടാക്കും,neutral"
"ഈ  സിനിമ  നിങ്ങൾ  എത്രവട്ടം  കണ്ടു,neutral"
"അല്ലു ഏട്ടൻ,neutral"
"ഓക്കേ ബ്രോ,neutral"
"ഷൈൻനെതിരെ വലിയ ഗൂഢാലോചനയുണ്ടെന്ന് തോന്നുന്നു  ഇവിടെ ആരെയുംആർക്കും മോശക്കാരനാകാം തെളിവാണ് പ്രാധാന്യം സിനിമാകാർകാണു ഏറ്റവുംവലിയ ഈഗോ   നേരോടെ  അന്വേഷിക്കട്ടെ,neutral"
"കാണുന്നവർ ലൈക് അടിക്കു,neutral"
"ആ ചിത്രം  കണ്ടുനോക്കു  അതിലെ അഭിനയ  കൊള്ളില്ല  എന്നാണോ തങ്കകൾ ഇനി പറയുക പിന്നീടങ്ങോട്  അഭിക്കു  ചിത്രങ്ങൾ  കിട്ടിയിട്ടില്ല   അദ്ദേഹത്തിന്റെ  കഴിവ്   ഞാൻ  ഒറ്റക്  ഉണ്ടാക്കിയ   കഥ  അല്ല  സംഭവ്ച്ചത് മകന് ഉണ്ടാവാതെ  ഇരിക്കട്ടെ  എന്ന് പറഞ്ഞത് നിങ്ങൾക് അറിയില്ലെങ്കിൽ  ബന്ധപെട്ട     കണ്ടുനോക്കു  ഇന്ന്  അഭിയുടെ  സെക്കന്റ്‌,neutral"
"പ്രൊഡ്യൂസർ അസോസിയേഷൻ പുല്ല് പൂവാം പറ അവന്മാരോട് നി പൊളിക്ക് മുത്തേ കട്ട സപ്പോർട്ട്,neutral"
"ചരിത്ര കഥയുടെ ചരിത്ര  നായകൻ,neutral"
"ഇതിനുമുൻപ് ഒരു പ്രമുഖ നടന്റെ അറസ്റ്റിനു ശേഷം ഒരു പഴയ നടൻ തെളിവുമായി വന്നിരുന്നു തന്റെ ഒരു ഹിറ്റ്‌ സിനിമയ്ക്കു ശേഷം തനിക്ക് വന്നിരുന്ന എല്ലാ ഓഫറുകളും സിനിമകളും ഇതിനെല്ലാം ഒരാൾ തടസം നിന്നിരുന്നു എന്ന്  പിന്നെ   സിനിമയിൽ അഭിനയിച്ച അബിക്കയുടെ കാര്യം പറയണ്ടല്ലോ നിങ്ങൾ വിചാരിക്കുന്നത് പോലെ നമ്മൾ ഇഷ്ട്ടപെടുന്ന നടൻമാർ  അത്രക്ക് സോഫ്റ്റ്‌ അല്ല,neutral"
"ഞാൻ ക്ലോസായ ഉണ്ണിയുടെ മരിച്ചുപോയ ഫ്രണ്ടാ,neutral"
"ഇന്നലേം കണ്ടു ഇന്നും കാണുന്നു,neutral"
"ഡേയ് കാലും പൊളിച്ചിരുന്ന തള്ളയുടെ  കള്ള വെടികളുടെ   എടുക്കേണ്ട ഗതികേട് നിനക്ക് മാത്രമേ ഒള്ളു  വേറെ ആർക്കും ഇല്ല  എല്ലാവരും അങ്ങനെ ആണെന്ന് കരുതരുത്,neutral"
"കണ്ടു,neutral"
"ചാനൽ,neutral"
"ഇവൻ ആദ്യം ചെയ്ത ലൈവ് കണ്ടപ്പോ പക്യത ഇല്ലാത്ത പെരുമാറ്റമായ് തോന്നി,neutral"
"ന്റെ,neutral"
"മക്കളേവാഇച്ചിരി ലൈക്ക്,neutral"
"കണ്ട അനുഭവം ചുരുക്കിപറയാംആദ്യ   കിടു ഫീൽ പിന്നെ കട്ട ശോകം ശരിക്കും സീരിയൽ ഇന്റർവെൽ വരെ   പരുപാടി പിന്നെ പേരിന് ഇക്കാ സ്ത്രൈണ ഭാവം കാട്ടി വെറുപ്പിച്ചു ഇന്റർവെൽ കഴിഞ്ഞു വീണ്ടും ശോകം ക്ലൈമാക്സ്‌   ഇപ്പം ഇക്കാ വരും ഇക്കാ വരും എന്ന് വിചാരിക്കും പക്ഷെ ഇക്കാ  ലാസ്റ്റ് പുള്ളി വന്ന് ഏതാണ്ടൊക്കെ കോപ്രായം ചെയ്യും പിന്നെ ഏതാണ്ടൊക്കെ എഴുതി കാണിക്കും  ഇക്കാ  നല്ല കോമഡി ആരുന്നു    ഇത് തന്നെ കൂടുതലാണ്,neutral"
"ഇതിൽ ഇപ്പോ ആരാ സത്യം പറയുന്നത്,neutral"
"വേണ്ട പണിയെടുക്കണ്ട    പെർഫ്യൂമും അടിച്ചു കാരവനിൽ ഇരുന്നാൽ മാത്രം മതി,neutral"
"ഇതൊന്നു കണ്ടു നോക്കിക്കേ,neutral"
"മലയാള സിനിമാ ഇൻഡസ്ട്രി ഒരുത്തന്റെയും തന്തയുടെ വകയല്ലമലയാളികൾ വിചാരിച്ചാൽ നിന്റെയൊക്കെ ഒരു കളികളും നടക്കില്ലസൂപ്പർസ്റ്റാറുകളുടെ മക്കൾ മാത്രം അഭിനയിച്ചാൽ മതിയോസപ്പോർട്ട്  ഷെയ്ൻ,neutral"
"ദേ ജബൻ,neutral"
"ഇനി വല്ലതും കാണിക്കാൻ ഉണ്ടോ ഫോൺ  കാമറ  ബുള്ളറ്റ്  കമ്പ്യൂട്ടർ    അവർഡ് ഒരു വിഡിയോയിൽ ഇത്ര അതികം കാണിച്ച താങ്കൾ അപാരം തന്നെ,neutral"
"അഭിജിത്തിന് സിനിമയെ പറ്റി വലിയ ധാരണയൊന്നുമില്ലെന്ന് തോന്നുന്നു,neutral"
"ജോസഫ്,neutral"
"അവർ പ്രീ പ്ലാന്ഡ് ആയിരുന്നു അതിൽ അവർ വിജയിച്ചു  എന്ത് കൊണ്ട് വിജയിച്ചു എന്ന് ആലോചിക്കണം   ദേഷ്യം പിടിച്ചു നിങ്ങൾ മുടി മുറിച്ചു  അതായത് എടുത്തു ചാടി പിടിച്ച ദേഷ്യത്തിന്  അപ്പ അവർ വിചാരിച്ച കാര്യം കൂടുതൽ എളുപ്പം ആയി  നിങ്ങൾക് ഉള്ള പൊതു ജന പിന്തുണയും കുറഞ്ഞു  അവര്ക് ഇപ്പോ കാര്യം എളുപ്പം ആയി,neutral"
"വാങ്ങി പെട്ടുനിൽകുന്നവർ ലൈക്‌ അടിച്ചേ   ഓഗസ്റ്റ് കഴിഞ്ഞാൽ എന്താകുമോ ആവോ,neutral"
"എന്നാലും  വർഷം കൂടി കഴിഞ്ഞാൽ  കോടി എന്നൊക്കെ പറഞ്ഞാൽ സിനിമയാണ്  പടം പൊട്ടിയാൽ തീർന്നു,neutral"
"മൂട്,neutral"
"ഹെഡ്‌സെറ്റ് ഇല്ലല്ലോ ബ്രോ,neutral"
"ചേട്ടാ ഇത്,neutral"
"പടം എല്ലാവരും കാണാതിരുന്നാൽ മതി,neutral"
"ഇംഗ്ലീഷ് അറിയില്ല എങ്കില്‍ മലയാളം പറഞ്ഞാല്‍ പോരെ,neutral"
"സോണിയാ വന്നാട്ടെ,neutral"
"കൊട്ടാരംവീടൻ,neutral"
"ജീവിതത്തിൽ ഇങ്ങനെ ഉരു പടം  കണ്ടിട്ടില്ല,neutral"
"ജീവിതത്തിൽ ഇങ്ങനെ ഉരു പടം  കണ്ടിട്ടില്ല,neutral"
"സത്യം കുറച്ചു പേരങ്ങനെ,neutral"
"നല്ല  വർക്ക് നടക്കുന്നുണ്ടല്ലോവെട്ടുകിളികൂട്ടം വട്ടമിട്ട് പലയിടങ്ങളിലും നമ്മുടെ ചെക്കനെ സംഘടിതമായി ആക്രമിക്കുകയാണ്നടക്കട്ടെ നടക്കട്ടെ നമ്മളുണ്ടാകും ഷൈനിന്റെ കൂടെ എന്നും,neutral"
"മോനേ നീ വിഷമിക്കണ്ടസത്യം എന്നാണെങ്കിലും വിജയിക്കുംപടച്ചോൻ ഉണ്ടെന്നു മോൻപറഞ്ഞത് മറക്കണ്ട,neutral"
"ഭാസ്കർ ദി റാസ്കൽ ദുരന്തമാണെങ്കിലും സാമ്പത്തികവിജയം നേടി,neutral"
"ഭാസ്കർ ദി റാസ്കൽ ദുരന്തമാണെങ്കിലും സാമ്പത്തികവിജയം നേടി,neutral"
"എങ്ങനെ വിശ്വസിക്കാൻ ചതി  അല്ലെ ചൂടുള്ള വെള്ളത്തിൽ ചാടിയ പൂച്ചക്ക് പച്ചവെള്ളം കണ്ടാലും പേടിയാ ണ്,neutral"
"ഏത് ഊളന്മാര ഇത് ഡിസ്‌ലൈക്ക് ചെയ്തത്,neutral"
"ഇ ഒരു സാഹചര്യത്തിൽ അന്റെ ഉപ്പ  ജീവിച്ചിരിപ്പുണ്ടെങ്കിൽ എന്ന് ഷൈൻ നിഗം ഒരു നിമിഷം എങ്കിലും ആഗ്രഹിച്ചുകാണും,neutral"
"ആദ്യം ചികിത്സിക്ക്‌,neutral"
"മീശക്കാരൻ കേശു,neutral"
"രണ്ട് സ്പീക്കർ ഇല്ല ഒന്നേയുള്ളു ഒന്ന് മൈക്കാണ്,neutral"
"ഇതൊരു  വീഡിയോ അല്ല ഞാൻ ഒരു മൊബൈൽ എടുത്തപ്പോൾ അത് നിങ്ങളെകൂടി കാണിക്കാം എന്നുകരുതി ചെയ്തതാണ്,neutral"
"അബീക്കയെ മറക്കാത്തിടത്തോളം ഷൈനും കുടുംബത്തിനുമൊപ്പം ഞങ്ങളുണ്ട് വന്ന വഴി മറക്കാതിരിക്കുക ഉപ്പയുടെ കഷ്ടപാടും  സുഹൃദ് ബന്ധത്തിന്റെ ആഴവും കണ്ട മകനാണ് ഷൈൻ അതു കൊണ്ട് ഒരിക്കലും അപമര്യാദയായി  അനാവശ്യമായി പ്രശ്നം ഉണ്ടാക്കില്ല ഉറപ്പ്,neutral"
"ദുൽഖർ എന്ന ഒരാളെ വച്ച് നോക്കുമ്പോൾ ഇവന് കുറച്ചു ദേഷ്യം കൂടുതലാണ്  നല്ല ഇഷ്ടപെട്ട പയ്യനായിരുന്നു          പുറകെ വന്ന ബഗ്യം ഇടം കാലുകൊണ്ട് തട്ടി തെറിപ്പിച്ചു      അത്രയേ പറയാൻ ഉള്ളു,neutral"
"കട്ട  ഷൈൻ നിഗം,neutral"
"നിലപാടിൽ ഉറച്ചു മുന്നോട്ട്  പോകു   ബ്രോ ,neutral"
"ആരൊക്കെ എന്തൊക്കെ പറഞ്ഞാലും കിസ്മത് എന്ന മൂവി കണ്ടപ്പോൾ മനസ്സിൽ ഒരു മകന്റെ സ്ഥാനം നൽകിയതാണ് ഈ കുഞ്ഞിച്ചെക്കന് നിന്റെ മനസിൽ ഇന്നും വഴികാട്ടിയായി നിൽക്കുന്നത് നിന്റെ വാപ്പച്ചിയാണെന്ന് ഞങ്ങൾക്കറിയാം മോനേ പിന്നെ നീയെന്തിന് ഭയപ്പെടണംഉമ്മച്ചിയുടെ സ്നേഹവും വാപ്പച്ചിയുടെ അനുഗ്രഹവും നിനക്കുണ്ടല്ലോ എന്നും എന്റെ മനസിലും നീ മകൻ തന്നെയാണ് നിഷ്കളങ്കതയും ആത്മാർത്ഥതയും തുളുമ്പുന്ന ധീരമായ വാക്കുകളാണ് നിന്റെ  ആയിരം അട്ടഹാസങ്ങളേക്കാൾ ശക്തമാണ് ശാന്തമായ നിന്റെ ഓരോ വാക്കും  വിക്രമിന്റെ കൂടെയുള്ള മൂവിയിൽ എന്റെ മോൻ കസറണം ട്ടോ മുത്തേ ഉമ്മ,neutral"
"ഇവന്റെ ഒരു വിഗ് സിനിമയിൽ മേക്കപ്പ് നാടകം പോലെ ആയിപോയല്ലോ,neutral"
"കലാഭവൻ മണി ജോൺ ബ്രിട്ടാസുമായി ഇതേ രീതിയിയിലാണ് സംസാരിച്ചത്,neutral"
"എന്താ അങ്ങനെ,neutral"
"അച്ചിപ്ര അയമു,neutral"
"ഷൈൻ നിഗം താരരാജാവിന്റെ മകൻ അല്ല ഷൈൻ നിഗത്തിന്റെ പ്രായത്തിൽ ഒരു വെല്ലുവിളി ആയി ഇപ്പോൾ ആരും തന്നെ മലയാള സിനിമയിൽ ഇല്ല ഷൈൻ നിഗത്തിനെ ഇല്ലാതാക്കാൻ കരുതിക്കൂട്ടി നടക്കുന്ന ശ്രമം ആണിത് ചില താരപുത്രന്മാരെക്കാൾ ഉയരത്തിൽ ഷൈൻ നിഗം എത്തുന്നതിലുള്ള പ്രതികാരം,neutral"
"ബിന്ദു പണിക്കർ,neutral"
"ഇവൻ ആള് കൊള്ളാമലോടഅതുപ്പോ പുറത്തുകാണിക്കേണ്ട അവൻ തലയിൽകയറി തുറും,neutral"
"രജനിയെ കണ്ടു കയ്യടിക്കാനാണ് ഞാൻ ആളുടെ പടത്തിന് കേറുക,neutral"
"അറിയില്ലേ,neutral"
"പഴംകഞ്ഞി എടുക്കട്ടേ,neutral"
"പഴംകഞ്ഞി എടുക്കട്ടേ,neutral"
"അബി ഇക്ക ഉണ്ടായിരുന്നെങ്കിൽഇങ്ങനെ ഒന്നും സംഭവിക്കില്ലായിരുന്നുപാവംഷെയിൻ,neutral"
"ആ മീഡിയ മറുനാടൻ  അല്ലെ,neutral"
"മലയാളം അറിയാത്ത  എങ്ങനെയാണാവോ മനസിലാക്കിയത്  അവൻ ഓവർ ആയി സംസാരിക്കുമ്പോൾ കഞ്ചാവ് എന്ന് പറയുന്നത് കൊണ്ട് അവൻ കുറച്ചു    ആദ്യം മലയാളം പഠിച്ചു വാ എന്നിട്ട് വീഡിയോ കണ്ട് കമന്റ്‌,neutral"
"ദിലീപ് അത് ചെയ്തൂന്ന്  ഒറപ്പ് ഒന്നും ഇല്ലല്ലോ,neutral"
"അച്ചുതൻ,neutral"
"സ്ത്രീധനം സിനിമ അപ്‌ലോഡ് ചെയ്യോ,neutral"
"ഷൈൻ സിമ്പിൾ മാൻ ആണ്  അല്ലെങ്കിലും തുറന്ന മനസ്സുള്ള ആളുകളെ ഇക്കാലത്തു ആർക്കും കണ്ണിൽ പിടിക്കില്ലല്ലോ  ഞങ്ങടെ ഒക്കെ ഫുൾ സപ്പോർട്ട് ഉണ്ടാകും,neutral"
"ഇഞ്ചി പിഴിഞ്ഞ് എടുക്കും,neutral"
"നീയൊക്കെ എന്തൊക്കെ  പറഞ്ഞാലും തോൽപിക്കാനാവില്ല മക്കളെ,neutral"
"മലയാളി,neutral"
"പടം കണ്ടുകഴിഞ്ഞാൽ മനസിലാവും,neutral"
"പാവം,neutral"
"പാവം,neutral"
"ചേട്ടനും നാലു പെങ്ങൾ,neutral"
"ചേട്ടനും നാലു പെങ്ങൾ,neutral"
"അല്ലേലും തെറ്റുകൾ കണ്ട് അഭിപ്രായങ്ങൾ പറയുന്ന എല്ലാവർക്കും ചിലപ്പോൾ  സമൂഹത്തിൽ ഒരു വിലപോലും ഉണ്ടാവില്ല അതാണൂ സത്യം മലയാളി എന്നും മലയാളി തന്നെ ഒരാളെ   ചെയ്യുന്നതിനു  മുൻപ് അയാളെ കുറച്ചു നന്നായി അറിഞ്ഞിരിക്കണം,neutral"
"സ്ലീവാച്ചോ നിന്റെ ആക്രന്തം ഒക്കെ മാറിയോ,neutral"
"പത്തുകോടി  രൂപ,neutral"
"കാശും സമയവും ആവശ്യത്തിലധികം ഉള്ളവർക്കു,neutral"
"എന്നതിന് പകരം      എന്ന് പറയേണ്ടിവരും,neutral"
"ഡാർക്ക് ഷേഡ്,neutral"
"ചേട്ടാ ചേട്ടന്റെതായ രീതിയിൽ അവതരിപ്പിച്ച നല്ല ഒരു അൺബോക്സിങ്ങ് വീഡിയോ തന്നെ ആണ്പിന്നെ കുറച്ച് തെറ്റൊക്കെ സംഭവിക്കാത്തതായി ആരും ഇല്ലാലോ,neutral"
"സംസാരങ്ങൾ സത്യ സന്ധമാണെന്ന് ഷൈനിന്റെ വാക്കുകളിൽ നിന്ന് മനസ്സിലാകുന്നുണ്ട്,neutral"
"എന്തായാലും,neutral"
"നല്ല കഴിവുള്ളനടനാണ് ഷൈൻ അവനെഒതുക്കാനുള്ള ഗൂഢാലോചനയാണ്  അന്യഭാഷയിൽ പോയാൽതിരിഞ്ഞു നോക്കേണ്ടി വരില്ല  അവന്റെ ഉപ്പ അഭിയേയും ഒതുക്കിയതാണ്,neutral"
"എന്തിയെ  പറഞ്ഞവരോക്കെ,neutral"
"ഇന്നലേം കണ്ടു ഇന്നും കണ്ടു,neutral"
"ബ്രാൻഡും ഡിസ്പ്ലേ ക്ലാരിറ്റിയും നോക്കുവാണേൽ സാംസങ് തന്നെയാണ് ബെസ്റ്റ്  ഒരു രക്ഷയും ഇല്ലാത്ത പൊളി ഐറ്റമാണ് റീസൈൽ വാല്യൂ ഉം ഉണ്ട് പിന്നെ  നല്ല  ബ്രാൻഡ് തന്നെയാണ് പക്ഷെ രൂപ കൊടുത്തു വാങ്ങിയാൽ  ദിവസം കഴിഞ്ഞു വിൽക്കേണ്ടി വന്നാൽ റേറ്റ് വളരെ കുറയും കാരണം  ദിവസം കഴിഞ്ഞു   കമ്പനി തന്നെ ഫോണിന്റെ റേറ്റ് കുറച്ചു വിൽക്കും ബ്രാൻഡഡ് ഐറ്റം വാങ്ങുന്നതാണ് എപ്പോഴും നല്ലത് സാംസങ് എപ്പോഴും അവരുടെ മാർക്കറ്റ് വാല്യൂ ഇടിയാതെ നോക്കുന്ന കമ്പനി ആണ് നാളെ അവർ ഇറക്കുന്ന ഏതേലും ഫോണിന് കംപ്ലയിന്റ് ഉണ്ടേൽ തിരിചെടുത് കുറ്റം സമ്മതിക്കും ചിലപ്പോൾ  പുതിയത് നല്കുകയും ചെയ്യുന്ന ബ്രാൻഡ് ആണ്  യെ കുറ്റം പറഞ്ഞതല്ല നല്ല ഫോൺ തന്നെയാണ് അവരുടേത് പക്ഷെ റീസൈൽ വാല്യൂ കുറവാണ് ബിൽഡ് ക്യോളിറ്റി യും സംശയം ആണ് ഡിസ്പ്ലേ യും അത്ര പോരാ,neutral"
"ദ ക്യു എക്‌സ്‌ക്ലുസിവ് ഇന്റര്‍വ്യൂ  ക്യു ഒറിജിനല്‍ ഡോക്യുമെന്ററി  വീഡിയോകള്‍ ഇവിടെ കാണാം,neutral"
"കുഞ്ഞാറ്റ,neutral"
"ക്ലാര,neutral"
"പടം ഞാൻ കണ്ടു     ടിവിയിൽ വരുമ്പോൾ കാണുന്നതാണ് നല്ലത്,neutral"
"ഇത് പോലുള്ള സിനിമ ഇന്ന് എവിടെ അതും സ്വപ്നങ്ങങ്ങളിൽ മാത്രം,neutral"
"സത്യം അറിയാൻ  ചെയുന്നു എന്നിട്ട് പ്രതികരിക്കാം,neutral"
"പടം,neutral"
"ഇന്ദ്രൻസ് ജനാർദനൻ,neutral"
"കുറച്ചു വിവരമുള്ള പോലെ സംസാരിക്കൂ ഇന്നത്തെ മലയാളത്തിൽ ഒരു സിനിമ എടുക്കുന്നതിൽ മിനിമം   കോടിയിൽ പുറത്ത് ആകും ഗാനഗന്ധർവ്വൻ എന്ന സിനിമ  കോടി ബഡ്ജറ്റിൽ ആയിരുന്നു  അപ്പോൾ ഇത്രയും ആർട്ടിസ്റ്റുകളും സെറ്റും ഉൾക്കൊള്ളുന്ന സിനിമ എങ്ങനെയാണ് മണ്ടാ  കോടിയിൽ തീർക്കുന്നത്,neutral"
"റേറ്റ് കൂടി നോക്കണം,neutral"
"ഹായ് ബ്രോ,neutral"
"സ്‌ഫടികം,neutral"
"സ്‌ഫടികം,neutral"
"ബ്രോ ഇത് ഒരു   വീഡിയോ അല്ല ഞാൻ ഒരു മൊബൈൽ എടുത്തപ്പോൾ അത് നിങ്ങളെക്കൂടി കാണിക്കാം എന്നുവെച്ചു ചെയ്തതാണ്,neutral"
"എനിക്കൊന്ന് അമ്പലത്തിൽ പോണം,neutral"
"കാക്ക കീ കാ മല്ലയ്യാ,neutral"
"മറുനാടന്‍,neutral"
"ഒരു ദുരന്ത റിവ്യൂ  ആണല്ലോ  ഞാൻ പടം കണ്ടു നന്നായി ഇഷ്ടപ്പെട്ടു,neutral"
"തിയേറ്ററിൽ തന്നെ പോയ് ഇന്ന് സിനിമ കണ്ടു സിനിമ ആവറേജ് ഉണ്ട്,neutral"
"ദിലീപിന്റെ  മുൻപുള്ള നല്ല സിനിമകൾ പറയാമോ,neutral"
"ക്യാ ഹുവ  രമണൻ തേര വാദാ കലങ്ങാത്തവർക്ക്ക്യാ ഹുവ  തേരാ വാദാ  ഹോ കസംഒരു ഹിന്ദി പാട്ടിന്റെ വരികളാണ്,neutral"
"ബിന്ദു പണിക്കർ,neutral"
"വിഷ്ണു ലോകം  മൂവി ഒന്ന് അപ്‌ലോഡ് ചെയുവോ,neutral"
"ചേട്ടാ ഇ ഫോൺ എത്ര രൂപ,neutral"
"മൂവീ,neutral"
"മൂവീ,neutral"
"അച്ചുതൻ പയ്യന്റെ പേര്,neutral"
"എന്ന് സ്വന്തം ലാലപ്പൻ പാൻ,neutral"
"ചെറിയ ഉള്ളി  ആണു,neutral"
"ഇവിടെ സ്‌ഥലം,neutral"
"ഈ സിനിമയിൽ പല സ്ഥലങ്ങളിലും ഡയറക്ഷൻ്റെപോരായ്മ എടുത്ത അറിയാൻ സാധിക്കുന്നു എന്നാൽ ക്ലൈമാക്സ് അത്യുഗ്രൻ ഒരിക്കലും പ്രതീക്ഷിക്കാത്ത ഒരു ക്ലൈമാക്സ്,neutral"
"മയക്കുമരുന്ന്,neutral"
"പയന്റെ പേര് അശ്വിൻ തോമസ് അഹമദ്‌കുടി,neutral"
"അമ്മയും  അമ്മേടെ  നായരും  ഫെഫ്ക യും  കൂടി  കീറി  വിട്ട  ചീട്ടുകളിൽ  ഒരാളാവരുത്  നീ   നീ  അബി  യുടെ മകനാണ്,neutral"
"ഉണ്ടെങ്കിൽ,neutral"
"സിനിമ,neutral"
"പുതിയ പ്രിത്വിരാജ്,neutral"
"ജഗതി ചേട്ടൻ,neutral"
"ഓഗസ്റ്,neutral"
"ൽ കാണുന്നവരുണ്ടോ എന്ന് ചോദിക്കുന്നവൻ ഇവിടെ വന്നില്ലെ,neutral"
"ഇവനെ,neutral"
"എനിക്ക് ചപ്പാത്തി നഹീ നഹി,neutral"
"ഇല്ലേ,neutral"
"വിഷ്ണു,neutral"
"ഞാനും,neutral"
"ആട് തോമ,neutral"
"പയ്യന്റെ പേര് അച്യുതൻ,neutral"
